,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
814,2022-08-08,1659891600,86.0,75.2,79.8,101.8,75.2,83.2,75.1,85.6,1.0,100.0,4.17,0.0,0.0,25.3,263.4,79.4,6.1,65.8,5.7,3.0,05:42:42,1659912162,18:15:03,1659957303,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
815,2022-08-09,1659978000,89.6,76.9,81.4,100.2,76.9,85.7,74.8,81.0,1.0,100.0,4.17,0.0,0.0,17.2,268.3,67.2,6.1,50.6,4.3,2.0,05:42:48,1659998568,18:14:41,1660043681,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
816,2022-08-10,1660064400,89.6,78.7,83.2,102.3,78.7,89.8,75.9,79.5,1.0,100.0,4.17,0.0,0.0,20.8,254.5,60.1,6.2,286.5,24.8,10.0,05:42:54,1660084974,18:14:17,1660130057,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
817,2022-08-11,1660150800,86.0,76.9,79.2,97.1,76.9,81.1,74.1,84.4,1.0,100.0,4.17,0.0,0.0,17.9,243.6,70.3,6.1,210.4,18.2,8.0,05:43:00,1660171380,18:13:53,1660216433,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
818,2022-08-12,1660237200,91.4,75.1,82.0,108.1,75.1,88.9,75.9,82.7,1.0,100.0,4.17,0.0,0.0,17.2,233.1,65.7,5.8,263.7,22.8,10.0,05:43:05,1660257785,18:13:28,1660302808,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
819,2022-08-13,1660323600,93.2,78.6,85.4,104.4,78.6,91.3,74.0,71.2,1.0,100.0,8.33,0.0,0.0,8.7,266.7,39.6,6.2,301.3,26.1,10.0,05:43:09,1660344189,18:13:03,1660389183,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
820,2022-08-14,1660410000,93.2,78.8,85.3,107.8,78.8,93.7,75.6,74.0,1.0,100.0,4.17,0.0,0.0,9.2,294.8,52.5,5.9,307.6,26.5,10.0,05:43:14,1660430594,18:12:36,1660475556,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
821,2022-08-15,1660496400,89.6,73.4,81.0,105.1,73.4,87.6,76.7,87.3,1.0,100.0,4.17,0.0,0.0,21.9,232.7,79.1,5.2,113.8,9.8,7.0,05:43:18,1660516998,18:12:10,1660561930,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
822,2022-08-16,1660582800,89.6,77.0,80.1,115.1,77.0,86.0,78.1,93.6,1.0,100.0,12.5,0.0,0.0,19.3,247.8,79.2,4.9,294.2,25.5,10.0,05:43:21,1660603401,18:11:42,1660648302,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
823,2022-08-17,1660669200,87.8,78.7,82.3,105.1,78.7,88.8,77.0,84.7,1.0,100.0,29.17,0.0,0.0,15.0,235.6,64.0,6.1,204.3,17.7,9.0,05:43:24,1660689804,18:11:14,1660734674,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
824,2022-08-18,1660755600,91.4,78.8,83.7,102.6,78.8,91.4,76.5,79.8,1.0,100.0,4.17,0.0,0.0,19.7,265.7,55.9,6.2,203.9,17.5,9.0,05:43:27,1660776207,18:10:45,1660821045,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
825,2022-08-19,1660842000,93.0,78.8,83.5,107.1,78.8,90.9,76.1,79.2,1.0,100.0,25.0,0.0,0.0,12.8,272.5,54.3,6.0,237.0,20.5,9.0,05:43:29,1660862609,18:10:15,1660907415,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
826,2022-08-20,1660928400,91.4,78.8,83.3,105.0,78.8,91.9,76.6,80.7,1.0,100.0,8.33,0.0,0.0,17.2,252.0,68.4,6.1,207.0,17.7,8.0,05:43:31,1660949011,18:09:45,1660993785,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
827,2022-08-21,1661014800,89.6,80.4,83.1,102.5,85.2,91.1,76.1,79.9,1.0,100.0,4.17,0.0,0.0,15.0,230.6,52.9,6.4,275.6,23.8,9.0,05:43:33,1661035413,18:09:15,1661080155,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
828,2022-08-22,1661101200,95.0,78.6,83.9,107.4,78.6,90.1,75.5,77.3,1.0,100.0,4.17,0.0,0.0,10.3,240.1,60.9,6.1,237.9,20.5,9.0,05:43:34,1661121814,18:08:44,1661166524,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
829,2022-08-23,1661187600,91.4,77.0,84.0,105.0,77.0,91.5,76.6,79.7,1.0,100.0,8.33,0.0,0.0,16.1,252.9,65.9,6.1,199.2,17.2,8.0,05:43:35,1661208215,18:08:12,1661252892,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
830,2022-08-24,1661274000,91.4,77.0,82.9,105.0,77.0,89.0,75.0,78.0,1.0,100.0,8.33,0.0,0.0,10.3,256.6,56.4,6.1,204.8,17.5,8.0,05:43:36,1661294616,18:07:39,1661339259,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
831,2022-08-25,1661360400,89.6,76.9,81.4,100.2,76.9,85.5,75.0,81.8,1.0,100.0,8.33,0.0,0.0,16.1,231.8,77.6,6.1,241.9,20.9,9.0,05:43:36,1661381016,18:07:07,1661425627,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
832,2022-08-26,1661446800,87.8,75.2,80.0,99.7,75.2,82.8,75.1,85.6,1.0,100.0,8.33,0.0,0.0,15.0,223.6,74.6,5.8,201.0,17.4,8.0,05:43:36,1661467416,18:06:33,1661511993,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
833,2022-08-27,1661533200,93.2,75.2,82.9,105.0,75.2,87.6,74.2,77.2,1.0,100.0,4.17,0.0,0.0,10.3,311.2,60.6,5.6,305.3,26.2,10.0,05:43:35,1661553815,18:06:00,1661598360,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
834,2022-08-28,1661619600,93.2,77.0,82.4,107.5,77.0,87.6,76.3,83.1,1.0,100.0,8.33,0.0,0.0,7.8,140.3,68.3,5.3,268.8,23.1,9.0,05:43:35,1661640215,18:05:25,1661684725,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
835,2022-08-29,1661706000,91.4,77.0,84.5,105.0,77.0,92.1,76.0,76.6,1.0,100.0,4.17,0.0,0.0,11.4,133.8,54.0,6.2,277.4,24.0,9.0,05:43:34,1661726614,18:04:51,1661771091,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
836,2022-08-30,1661792400,93.0,75.2,84.5,107.3,75.2,93.9,77.0,79.2,1.0,100.0,25.0,0.0,0.0,9.2,138.1,62.4,6.2,245.8,21.1,9.0,05:43:33,1661813013,18:04:16,1661857456,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
837,2022-08-31,1661878800,91.4,77.0,82.8,102.3,77.0,88.8,75.8,80.6,1.0,100.0,4.17,0.0,0.0,11.4,231.3,58.5,5.6,274.2,23.6,9.0,05:43:31,1661899411,18:03:40,1661943820,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
838,2022-09-01,1661965200,93.2,77.0,84.4,113.5,77.0,92.1,76.4,78.6,1.0,100.0,4.17,0.0,0.0,11.4,253.3,61.2,5.9,244.5,21.0,10.0,05:43:30,1661985810,18:03:04,1662030184,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
839,2022-09-02,1662051600,91.4,75.2,82.2,110.8,75.2,89.9,76.8,84.3,1.0,100.0,37.5,0.0,0.0,12.8,270.7,63.7,6.0,274.2,23.7,10.0,05:43:28,1662072208,18:02:28,1662116548,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
840,2022-09-03,1662138000,93.2,77.0,83.3,107.2,77.0,90.2,76.0,79.9,1.0,100.0,4.17,0.0,0.0,17.2,237.3,55.1,6.0,206.4,17.9,9.0,05:43:25,1662158605,18:01:51,1662202911,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
841,2022-09-04,1662224400,89.6,77.0,82.5,102.5,77.0,88.8,76.6,83.0,1.0,100.0,4.17,0.0,0.0,19.3,253.6,60.1,6.3,267.7,23.0,9.0,05:43:23,1662245003,18:01:14,1662289274,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
842,2022-09-05,1662310800,89.6,76.9,82.4,102.5,76.9,88.5,76.0,82.1,1.0,100.0,8.33,0.0,0.0,12.8,265.3,66.6,6.2,192.4,16.6,7.0,05:43:20,1662331400,18:00:37,1662375637,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
843,2022-09-06,1662397200,89.6,76.9,81.6,102.5,76.9,86.4,76.3,84.9,1.0,100.0,8.33,0.0,0.0,14.7,257.0,71.4,5.8,72.7,6.2,2.0,05:43:18,1662417798,18:00:00,1662462000,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
844,2022-09-07,1662483600,84.2,77.0,78.8,92.4,77.0,80.5,75.6,90.1,1.0,100.0,12.5,0.0,0.0,11.4,258.9,73.1,5.2,123.0,10.7,7.0,05:43:15,1662504195,17:59:22,1662548362,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
845,2022-09-08,1662570000,87.8,76.8,81.3,97.7,76.8,85.5,74.6,80.9,1.0,100.0,33.33,0.0,0.0,13.2,242.0,56.2,6.3,211.0,18.2,9.0,05:43:12,1662590592,17:58:44,1662634724,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
846,2022-09-09,1662656400,93.2,77.0,84.5,105.0,77.0,92.0,76.0,77.1,1.0,100.0,12.5,0.0,0.0,8.1,265.5,54.3,6.3,244.3,21.2,10.0,05:43:09,1662676989,17:58:06,1662721086,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
847,2022-09-10,1662742800,93.2,78.8,85.3,102.8,78.8,94.4,76.9,77.5,1.0,100.0,4.17,0.0,0.0,10.3,147.3,58.1,6.1,233.8,20.2,8.0,05:43:05,1662763385,17:57:27,1662807447,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
848,2022-09-11,1662829200,93.2,77.0,82.6,105.0,77.0,88.6,76.3,82.4,1.0,100.0,8.33,0.0,0.0,10.3,131.8,61.7,6.0,261.1,22.5,10.0,05:43:02,1662849782,17:56:49,1662893809,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']",obs
849,2022-09-12,1662915600,91.4,77.0,81.2,102.6,77.0,85.1,75.9,85.1,1.0,100.0,4.17,0.0,0.0,6.9,139.5,79.9,6.0,182.7,15.7,10.0,05:42:58,1662936178,17:56:10,1662980170,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
850,2022-09-13,1663002000,90.7,77.0,83.0,103.2,77.0,89.9,76.7,82.4,1.0,100.0,12.5,0.0,0.0,10.1,188.0,51.9,5.9,296.2,25.5,10.0,05:42:55,1663022575,17:55:31,1663066531,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
851,2022-09-14,1663088400,89.3,78.7,82.3,102.1,78.7,88.2,76.4,83.0,1.0,100.0,4.17,0.0,0.0,14.0,244.6,50.7,6.2,295.5,25.5,10.0,05:42:51,1663108971,17:54:52,1663152892,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
852,2022-09-15,1663174800,88.9,77.0,82.9,101.5,77.0,89.3,75.7,79.5,1.0,100.0,4.17,0.0,0.0,17.6,257.1,58.3,6.3,115.5,9.9,7.0,05:42:48,1663195368,17:54:13,1663239253,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
853,2022-09-16,1663261200,90.3,77.7,82.6,103.0,77.7,89.6,76.9,83.9,1.0,100.0,4.17,0.0,0.0,14.0,256.6,64.9,6.0,210.2,18.2,9.0,05:42:44,1663281764,17:53:34,1663325614,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
854,2022-09-17,1663347600,91.3,78.7,83.4,104.6,78.7,91.3,77.3,82.6,1.0,100.0,4.17,0.0,0.0,15.0,268.1,61.6,6.3,215.8,18.7,9.0,05:42:40,1663368160,17:52:55,1663411975,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
855,2022-09-18,1663434000,89.6,78.8,82.7,101.6,78.8,88.4,76.3,81.9,1.0,100.0,4.17,0.0,0.0,14.5,272.0,55.5,6.0,233.6,20.1,9.0,05:42:37,1663454557,17:52:16,1663498336,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
856,2022-09-19,1663520400,90.3,75.9,81.3,102.5,75.9,86.6,76.4,86.0,1.0,100.0,4.17,0.0,0.0,12.2,285.1,54.7,5.8,277.5,24.1,9.0,05:42:33,1663540953,17:51:37,1663584697,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
857,2022-09-20,1663606800,88.5,77.0,81.7,100.0,77.0,87.0,76.6,85.4,1.0,100.0,4.17,0.0,0.0,13.3,271.0,57.3,5.7,245.0,21.3,8.0,05:42:29,1663627349,17:50:58,1663671058,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
858,2022-09-21,1663693200,93.3,77.0,82.9,105.3,77.0,89.3,76.6,82.3,1.0,100.0,4.17,0.0,0.0,11.0,233.7,60.4,6.0,215.7,18.6,8.0,05:42:26,1663713746,17:50:19,1663757419,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
859,2022-09-22,1663779600,88.5,79.4,82.1,100.9,79.4,88.5,76.6,83.8,1.0,100.0,4.17,0.0,0.0,14.3,234.0,60.4,6.2,255.7,22.1,9.0,05:42:22,1663800142,17:49:40,1663843780,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
860,2022-09-23,1663866000,91.4,77.7,83.0,103.5,77.7,89.0,76.5,81.8,1.0,100.0,4.17,0.0,0.0,10.1,243.4,58.8,5.9,269.2,23.4,10.0,05:42:19,1663886539,17:49:01,1663930141,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
861,2022-09-24,1663952400,89.4,78.7,81.9,102.2,78.7,87.7,77.0,85.5,1.0,100.0,4.17,0.0,0.0,8.4,232.4,59.7,5.8,267.0,23.1,9.0,05:42:16,1663972936,17:48:22,1664016502,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
862,2022-09-25,1664038800,88.4,75.2,81.0,101.7,75.2,85.8,76.8,87.8,1.0,100.0,4.17,0.0,0.0,14.4,244.8,67.1,5.7,253.0,21.8,9.0,05:42:13,1664059333,17:47:43,1664102863,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
863,2022-09-26,1664125200,88.5,75.2,78.8,102.3,75.2,82.1,75.8,90.9,1.0,100.0,4.17,0.0,0.0,13.2,309.1,82.6,5.6,123.3,10.7,8.0,05:42:10,1664145730,17:47:05,1664189225,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
864,2022-09-27,1664211600,86.0,73.4,79.1,97.1,73.4,82.3,75.7,90.0,1.0,100.0,33.33,0.0,0.0,14.5,286.5,85.2,5.8,124.7,10.9,7.0,05:42:07,1664232127,17:46:26,1664275586,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
865,2022-09-28,1664298000,87.8,77.0,80.1,101.3,77.0,83.6,76.5,89.3,1.0,100.0,33.33,0.0,0.0,24.4,250.3,72.0,5.6,168.2,14.4,8.0,05:42:04,1664318524,17:45:48,1664361948,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
866,2022-09-29,1664384400,86.0,75.2,78.6,98.4,75.2,80.7,76.3,92.9,1.0,100.0,58.33,0.0,0.0,15.6,220.8,76.8,5.5,195.7,16.9,8.0,05:42:02,1664404922,17:45:10,1664448310,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
867,2022-09-30,1664470800,87.8,77.0,81.5,102.3,77.0,87.6,77.4,87.9,1.0,100.0,20.83,0.0,0.0,12.9,239.4,64.9,6.2,238.9,20.7,10.0,05:42:00,1664491320,17:44:33,1664534673,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48900099999', 'VVTS']",obs
868,2022-10-01,1664557200,90.7,75.9,81.7,104.6,75.9,87.3,77.3,87.5,1.0,100.0,58.33,0.0,0.0,17.2,224.9,69.7,5.5,204.6,17.8,9.0,05:41:58,1664577718,17:43:55,1664621035,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
869,2022-10-02,1664643600,88.5,77.0,81.2,102.4,77.0,87.4,77.2,88.2,1.0,100.0,45.83,0.0,0.0,8.1,141.6,72.6,5.6,106.3,9.1,7.0,05:41:56,1664664116,17:43:18,1664707398,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
870,2022-10-03,1664730000,88.5,77.7,83.0,101.9,77.7,90.0,77.1,83.0,1.0,100.0,50.0,0.0,0.0,12.2,117.6,69.4,6.2,168.0,14.4,7.0,05:41:55,1664750515,17:42:41,1664793761,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48900099999', 'VVTS']",obs
871,2022-10-04,1664816400,89.6,77.0,83.2,102.5,77.0,90.5,76.8,82.1,1.0,100.0,33.33,0.0,0.0,13.1,90.6,56.5,5.8,252.7,21.9,9.0,05:41:53,1664836913,17:42:05,1664880125,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
872,2022-10-05,1664902800,89.6,77.0,83.4,102.0,77.0,91.1,76.4,80.1,1.0,100.0,20.83,0.0,0.0,11.0,117.2,54.9,6.3,277.6,24.0,9.0,05:41:53,1664923313,17:41:29,1664966489,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
873,2022-10-06,1664989200,86.9,77.0,81.4,99.7,77.0,87.2,77.2,87.5,1.0,100.0,33.33,0.0,0.0,11.4,125.6,56.5,6.0,161.5,14.0,6.0,05:41:52,1665009712,17:40:53,1665052853,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
874,2022-10-07,1665075600,92.9,77.0,82.9,103.6,77.0,90.2,77.3,84.5,1.0,100.0,4.17,0.0,0.0,10.8,110.3,47.8,6.1,254.5,22.1,10.0,05:41:52,1665096112,17:40:18,1665139218,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
875,2022-10-08,1665162000,82.8,77.0,78.7,93.0,77.0,80.3,77.1,95.1,1.0,100.0,4.17,0.0,0.0,8.4,321.4,78.5,5.2,133.7,11.4,8.0,05:41:52,1665182512,17:39:43,1665225583,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
876,2022-10-09,1665248400,86.4,75.2,80.8,100.8,75.2,87.2,77.6,90.6,1.0,100.0,4.17,0.0,0.0,8.5,164.9,68.6,5.1,155.3,13.4,7.0,05:41:53,1665268913,17:39:09,1665311949,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
877,2022-10-10,1665334800,89.6,75.2,81.0,102.5,75.2,86.1,76.7,87.7,1.0,100.0,4.17,0.0,0.0,9.0,113.3,74.0,5.1,187.8,16.1,8.0,05:41:54,1665355314,17:38:35,1665398315,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
878,2022-10-11,1665421200,88.5,75.2,80.2,98.7,75.2,84.5,76.6,89.6,1.0,100.0,4.17,0.0,0.0,8.1,307.1,72.9,4.7,245.3,21.2,9.0,05:41:55,1665441715,17:38:02,1665484682,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
879,2022-10-12,1665507600,91.4,76.9,83.5,102.6,76.9,89.7,76.2,80.4,1.0,100.0,4.17,0.0,0.0,7.2,356.3,65.7,6.0,253.0,21.9,9.0,05:41:57,1665528117,17:37:29,1665571049,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
880,2022-10-13,1665594000,91.4,77.0,83.4,100.5,77.0,88.4,74.8,77.2,1.0,100.0,12.5,0.0,0.0,12.8,345.2,47.9,5.5,248.1,21.5,9.0,05:41:59,1665614519,17:36:57,1665657417,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
881,2022-10-14,1665680400,87.1,77.0,81.5,96.5,77.0,85.5,74.7,80.8,0.0,100.0,4.17,0.0,0.0,11.8,334.8,88.3,6.0,149.8,12.8,6.0,05:42:02,1665700922,17:36:25,1665743785,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
882,2022-10-15,1665766800,86.0,74.4,79.3,91.9,74.4,81.4,72.4,80.4,1.0,0.0,0.0,0.0,0.0,9.2,313.9,57.9,6.0,279.1,24.1,10.0,05:42:05,1665787325,17:35:54,1665830154,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
883,2022-10-16,1665853200,90.3,71.6,80.5,98.3,71.6,84.3,72.7,79.1,1.0,100.0,4.17,0.0,0.0,8.1,322.2,35.9,6.2,227.6,19.8,9.0,05:42:09,1665873729,17:35:24,1665916524,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
884,2022-10-17,1665939600,92.1,75.1,83.1,102.6,75.1,89.1,75.7,79.7,1.0,100.0,20.83,0.0,0.0,9.7,307.9,42.5,6.2,227.9,19.5,9.0,05:42:13,1665960133,17:34:54,1666002894,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
885,2022-10-18,1666026000,92.5,76.9,83.1,103.2,76.9,88.8,76.5,81.9,1.0,100.0,41.67,0.0,0.0,9.2,151.2,53.5,5.9,274.8,23.8,9.0,05:42:18,1666046538,17:34:25,1666089265,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
886,2022-10-19,1666112400,83.5,75.2,78.6,94.6,75.2,80.2,77.1,95.4,1.0,100.0,4.17,0.0,0.0,8.5,139.0,78.7,5.0,246.8,21.4,9.0,05:42:23,1666132943,17:33:57,1666175637,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
887,2022-10-20,1666198800,84.2,75.2,79.5,96.0,75.2,83.9,76.7,91.4,1.0,100.0,4.17,0.0,0.0,10.2,122.4,81.9,5.5,242.7,21.2,9.0,05:42:29,1666219349,17:33:29,1666262009,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
888,2022-10-21,1666285200,90.7,76.9,83.6,104.0,76.9,90.6,76.6,81.1,1.0,100.0,8.33,0.0,0.0,10.3,135.3,47.2,6.1,248.5,21.4,9.0,05:42:35,1666305755,17:33:02,1666348382,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
